name,price,color,mileage,brand,model,location,date_displayed,transmission,air_conditioner,power_steering,remote_control,item_url,year,log_price,car_age,km_per_year,search_text
Mitsubishi Lancer Puma 2007,360000.0,Dark grey,234000.0,Mitsubishi,Lancer Puma,El Mahalla,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-Puma/6266972,2007.0,12.793862088206213,19.0,12315.78947368421,brand Mitsubishi model Lancer Puma name Mitsubishi Lancer Puma 2007 location El Mahalla color Dark grey transmission Manual
Daewoo Nubira 2 2003,230000.0,Silver,200000.0,Daewoo,Nubira 2,Cairo,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/daewoo/Nubira-2/6266865,2003.0,12.345838935721968,23.0,8695.652173913044,brand Daewoo model Nubira 2 name Daewoo Nubira 2 2003 location Cairo color Silver transmission Manual
MG 350 2014,400000.0,Gold,200000.0,MG,350,Tagamo3 - New Cairo,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/moris-garage/mg-350/6266906,2014.0,12.899222326086994,12.0,16666.666666666668,brand MG model 350 name MG 350 2014 location Tagamo3 - New Cairo color Gold transmission Manual
Hyundai Avante 2015,670000.0,Blue,70000.0,Hyundai,Avante,Ain Shams,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/avante/6266766,2015.0,13.415034483903348,11.0,6363.636363636364,brand Hyundai model Avante name Hyundai Avante 2015 location Ain Shams color Blue transmission Automatic
Chevrolet Cruze 2016,685000.0,Dark blue,225000.0,Chevrolet,Cruze,El-Alamein,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/cruze/6266757,2016.0,13.437175577097312,10.0,22500.0,brand Chevrolet model Cruze name Chevrolet Cruze 2016 location El-Alamein color Dark blue transmission Automatic
Senova X25 2016,565000.0,Blue,90000.0,Senova,X25,El Minya,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/senova/X25/6266753,2016.0,13.244582780038517,10.0,9000.0,brand Senova model X25 name Senova X25 2016 location El Minya color Blue transmission Automatic
Hyundai Elantra HD 2018,800000.0,Red,218000.0,Hyundai,Elantra HD,Cairo,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-HD/6266625,2018.0,13.592368256649284,8.0,27250.0,brand Hyundai model Elantra HD name Hyundai Elantra HD 2018 location Cairo color Red transmission Automatic
Chevrolet Optra 2010,420000.0,Black,178000.0,Chevrolet,Optra,Damietta,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/optra/6266622,2010.0,12.948012371209098,16.0,11125.0,brand Chevrolet model Optra name Chevrolet Optra 2010 location Damietta color Black transmission Manual
Hyundai Elantra HD 2019,850000.0,Silver,93000.0,Hyundai,Elantra HD,Ismailia,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-HD/6266657,2019.0,13.652992804936396,7.0,13285.714285714286,brand Hyundai model Elantra HD name Hyundai Elantra HD 2019 location Ismailia color Silver transmission Automatic
Hyundai Elantra 2008,510000.0,Eggplant,230000.0,Hyundai,Elantra,Suez,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/elantra/6266493,2008.0,13.1421679654829,18.0,12777.777777777777,brand Hyundai model Elantra name Hyundai Elantra 2008 location Suez color Eggplant transmission Manual
Renault Duster 2016,550000.0,Brown,72000.0,Renault,Duster,Giza,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/duster/6266505,2016.0,13.217675375388819,10.0,7200.0,brand Renault model Duster name Renault Duster 2016 location Giza color Brown transmission Manual
Fiat Shahin 2007,240000.0,Red,75000.0,Fiat,Shahin,Badr City,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/fiat/shahin/6266418,2007.0,12.388398368982115,19.0,3947.3684210526317,brand Fiat model Shahin name Fiat Shahin 2007 location Badr City color Red transmission Manual
Mitsubishi Lancer EX Shark 2016,605000.0,Silver,160000.0,Mitsubishi,Lancer EX Shark,Tanta,2024-02-11,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/6266427,2016.0,13.312985389904174,10.0,16000.0,brand Mitsubishi model Lancer EX Shark name Mitsubishi Lancer EX Shark 2016 location Tanta color Silver transmission Automatic
Hyundai Tucson 2021,1950000.0,White,57000.0,Hyundai,Tucson,Maadi,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/tucson/6266424,2021.0,14.48334044336031,5.0,11400.0,brand Hyundai model Tucson name Hyundai Tucson 2021 location Maadi color White transmission Automatic
Brilliance FRV 2009,225000.0,Dark blue,120000.0,Brilliance,FRV,Dakahlia,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/brilliance/frv/6266415,2009.0,12.323860125621126,17.0,7058.823529411765,brand Brilliance model FRV name Brilliance FRV 2009 location Dakahlia color Dark blue transmission Manual
Nissan Qashqai 2012,655000.0,Gray,150000.0,Nissan,Qashqai,Kafr el-Sheikh,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/qashqai/6266244,2012.0,13.39239204133378,14.0,10714.285714285714,brand Nissan model Qashqai name Nissan Qashqai 2012 location Kafr el-Sheikh color Gray transmission Automatic
Chevrolet Cruze 2016,300000.0,White,150000.0,Chevrolet,Cruze,Cairo,2024-02-11,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/chevrolet/cruze/6266312,2016.0,12.611541086966115,10.0,15000.0,brand Chevrolet model Cruze name Chevrolet Cruze 2016 location Cairo color White transmission Automatic
Haima Family 2008,190000.0,Red,265000.0,Haima,Family,Faiyum,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/haima/Family/6266309,2008.0,12.154784614286667,18.0,14722.222222222223,brand Haima model Family name Haima Family 2008 location Faiyum color Red transmission Manual
Volkswagen Jetta 2008,680000.0,Petroleum,300000.0,Volkswagen,Jetta,Nasr city,2024-02-11,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/volks-wagen/jetta/6266145,2008.0,13.429849547739444,18.0,16666.666666666668,brand Volkswagen model Jetta name Volkswagen Jetta 2008 location Nasr city color Petroleum transmission Automatic
Hyundai Verna 2010,360000.0,Black,200000.0,Hyundai,Verna,Beheira,2024-02-11,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/hyundai/verna/6266228,2010.0,12.793862088206213,16.0,12500.0,brand Hyundai model Verna name Hyundai Verna 2010 location Beheira color Black transmission Automatic
Geely Emgrand 2015,380000.0,Dark red,230000.0,Geely,Emgrand,Mokattam,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/geely/Gelly-Emgrand/6266090,2015.0,12.847929163278053,11.0,20909.090909090908,brand Geely model Emgrand name Geely Emgrand 2015 location Mokattam color Dark red transmission Manual
Daewoo Nubira 2 2002,320000.0,Black,270000.0,Daewoo,Nubira 2,Tagamo3 - New Cairo,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/daewoo/Nubira-2/6266066,2002.0,12.676079399771027,24.0,11250.0,brand Daewoo model Nubira 2 name Daewoo Nubira 2 2002 location Tagamo3 - New Cairo color Black transmission Manual
Hyundai Matrix 2008,590000.0,Gold,115000.0,Hyundai,Matrix,Mansoura,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/matrix/6266052,2008.0,13.28787951079572,18.0,6388.888888888889,brand Hyundai model Matrix name Hyundai Matrix 2008 location Mansoura color Gold transmission Manual
MG HS 2022,1650000.0,White,17000.0,MG,HS,Mansoura,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/moris-garage/MG-HS/6266009,2022.0,14.316286451937186,4.0,4250.0,brand MG model HS name MG HS 2022 location Mansoura color White transmission Automatic
Lada Granta 2020,350000.0,Blue,200000.0,Lada,Granta,Shobra,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/lada/granta/6265976,2020.0,12.765691290604371,6.0,33333.333333333336,brand Lada model Granta name Lada Granta 2020 location Shobra color Blue transmission Manual
Renault Fluence 2012,480000.0,White,170000.0,Renault,Fluence,Maadi,2024-02-11,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/renault/fluence/6266031,2012.0,13.081543466215237,14.0,12142.857142857143,brand Renault model Fluence name Renault Fluence 2012 location Maadi color White transmission Automatic
Hyundai Elantra 2009,610000.0,Petroleum,140000.0,Hyundai,Elantra,Shibin el Kom,2024-02-11,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/elantra/6266042,2009.0,13.321215875492413,17.0,8235.29411764706,brand Hyundai model Elantra name Hyundai Elantra 2009 location Shibin el Kom color Petroleum transmission Automatic
Lada 2111 2007,175000.0,Dark green,,Lada,2111,El Minya,2024-02-11,Manual,Yes,Yes,No,https://eg.hatla2ee.com/en/car/lada/2111/6266049,2007.0,12.07254696717504,19.0,,brand Lada model 2111 name Lada 2111 2007 location El Minya color Dark green transmission Manual
Renault Logan 2021,610000.0,Bronze,55000.0,Renault,Logan,Alexandria,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/logan/6265799,2021.0,13.321215875492413,5.0,11000.0,brand Renault model Logan name Renault Logan 2021 location Alexandria color Bronze transmission Manual
Hyundai Verna 2015,440000.0,Silver,226000.0,Hyundai,Verna,Ismailia,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/verna/6265851,2015.0,12.994532278619134,11.0,20545.454545454544,brand Hyundai model Verna name Hyundai Verna 2015 location Ismailia color Silver transmission Manual
Renault Clio 2001,210000.0,Silver,153000.0,Renault,Clio,Beni Suef,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/clio/6265865,2001.0,12.25486757159303,25.0,6120.0,brand Renault model Clio name Renault Clio 2001 location Beni Suef color Silver transmission Manual
Fiat Tipo 2022,1250000.0,White,45000.0,Fiat,Tipo,Tagamo3 - New Cairo,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/fiat/tipo/6265869,2022.0,14.038654909278163,4.0,11250.0,brand Fiat model Tipo name Fiat Tipo 2022 location Tagamo3 - New Cairo color White transmission Automatic
Nissan Sunny 2020,675000.0,Silver,106000.0,Nissan,Sunny,Cairo,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6265847,2020.0,13.42246945133505,6.0,17666.666666666668,brand Nissan model Sunny name Nissan Sunny 2020 location Cairo color Silver transmission Automatic
Chevrolet Aveo 2009,350000.0,Green,200000.0,Chevrolet,Aveo,Ain Shams,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/chevrolet/aveo/6267849,2009.0,12.765691290604371,17.0,11764.70588235294,brand Chevrolet model Aveo name Chevrolet Aveo 2009 location Ain Shams color Green transmission Manual
Kia Rio 2013,720000.0,Silver,110000.0,Kia,Rio,Cairo,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/kia/rio/6265760,2013.0,13.487007879880162,13.0,8461.538461538461,brand Kia model Rio name Kia Rio 2013 location Cairo color Silver transmission Manual
Hyundai Elantra MD 2014,720000.0,Silver,180000.0,Hyundai,Elantra MD,Cairo,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/6265754,2014.0,13.487007879880162,12.0,15000.0,brand Hyundai model Elantra MD name Hyundai Elantra MD 2014 location Cairo color Silver transmission Automatic
Suzuki Van 2016,200000.0,Red,150000.0,Suzuki,Van,Maadi,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/suzuki/van/6270969,2016.0,12.206077645517674,10.0,15000.0,brand Suzuki model Van name Suzuki Van 2016 location Maadi color Red transmission Manual
Jetour X70 2022,1200000.0,Red,50000.0,Jetour,X70,6 October,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/jetour/X70/6268281,2022.0,13.997832948091215,4.0,12500.0,brand Jetour model X70 name Jetour X70 2022 location 6 October color Red transmission Automatic
Hyundai Avante 2003,460000.0,Black,210000.0,Hyundai,Avante,Suez,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/hyundai/avante/6265670,2003.0,13.038983942375959,23.0,9130.434782608696,brand Hyundai model Avante name Hyundai Avante 2003 location Suez color Black transmission Manual
Renault Logan 2012,450000.0,Silver,132000.0,Renault,Logan,Red Sea,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/renault/logan/6265703,2012.0,13.017005083966255,14.0,9428.57142857143,brand Renault model Logan name Renault Logan 2012 location Red Sea color Silver transmission Manual
Jetour X70 2022,1050000.0,Black,35000.0,Jetour,X70,Giza,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/jetour/X70/6265629,2022.0,13.864301674514206,4.0,8750.0,brand Jetour model X70 name Jetour X70 2022 location Giza color Black transmission Automatic
Nissan Sunny 2022,750000.0,Gold,75000.0,Nissan,Sunny,Asyut,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/nissan/sunny/6265638,2022.0,13.527829818844937,4.0,18750.0,brand Nissan model Sunny name Nissan Sunny 2022 location Asyut color Gold transmission Automatic
Hyundai Verna 2014,325000.0,Gold,211000.0,Hyundai,Verna,Nasr city,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/verna/6265589,2014.0,12.691583538230217,12.0,17583.333333333332,brand Hyundai model Verna name Hyundai Verna 2014 location Nasr city color Gold transmission Manual
Suzuki S Presso 2022,540000.0,Dark grey,12000.0,Suzuki,S Presso,Alexandria,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/suzuki/S-Presso/6265587,2022.0,13.199326270390594,4.0,3000.0,brand Suzuki model S Presso name Suzuki S Presso 2022 location Alexandria color Dark grey transmission Manual
Byd L3 2016,350000.0,Dark red,200000.0,Byd,L3,Cairo,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/byd/l3/6265584,2016.0,12.765691290604371,10.0,20000.0,brand Byd model L3 name Byd L3 2016 location Cairo color Dark red transmission Manual
Brilliance Galena 2011,495000.0,White,225000.0,Brilliance,Galena,El Minya,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/brilliance/galena/6265566,2011.0,13.112315061750808,15.0,15000.0,brand Brilliance model Galena name Brilliance Galena 2011 location El Minya color White transmission Automatic
Proton Saga 2010,320000.0,Black,140000.0,Proton,Saga,Cairo,2024-02-11,Automatic,Yes,Yes,No,https://eg.hatla2ee.com/en/car/proton/saga/6265530,2010.0,12.676079399771027,16.0,8750.0,brand Proton model Saga name Proton Saga 2010 location Cairo color Black transmission Automatic
Speranza Envy 2019,400000.0,Black,60000.0,Speranza,Envy,Alexandria,2024-02-11,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/speranza/envy/6265518,2019.0,12.899222326086994,7.0,8571.42857142857,brand Speranza model Envy name Speranza Envy 2019 location Alexandria color Black transmission Manual
Chevrolet Optra 2013,570000.0,Red,110000.0,Chevrolet,Optra,Hurghada,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/chevrolet/optra/6265526,2013.0,13.25339339419516,13.0,8461.538461538461,brand Chevrolet model Optra name Chevrolet Optra 2013 location Hurghada color Red transmission Automatic
Renault Duster 2021,1100000.0,Red,16000.0,Renault,Duster,Giza,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/duster/6265445,2021.0,13.910821646859095,5.0,3200.0,brand Renault model Duster name Renault Duster 2021 location Giza color Red transmission Automatic
Hyundai Tucson Turbo GDI 2019,1900000.0,Black,85000.0,Hyundai,Tucson Turbo GDI,Asyut,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/hyundai/Tucson-Turbo/6265484,2019.0,14.45736497045232,7.0,12142.857142857143,brand Hyundai model Tucson Turbo GDI name Hyundai Tucson Turbo GDI 2019 location Asyut color Black transmission Automatic
Geely Emgrand 7 2015,360000.0,White,220000.0,Geely,Emgrand 7,Sohag,2024-02-11,Manual,Yes,No,Yes,https://eg.hatla2ee.com/en/car/geely/emgrand7/6265442,2015.0,12.793862088206213,11.0,20000.0,brand Geely model Emgrand 7 name Geely Emgrand 7 2015 location Sohag color White transmission Manual
Mitsubishi Lancer EX Shark 2015,780000.0,White,120000.0,Mitsubishi,Lancer EX Shark,El Haram,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/mitsubishi/Lancer-EX-Shark/6265460,2015.0,13.567050480716235,11.0,10909.09090909091,brand Mitsubishi model Lancer EX Shark name Mitsubishi Lancer EX Shark 2015 location El Haram color White transmission Automatic
Nissan Qashqai 2012,700000.0,Red,160000.0,Nissan,Qashqai,Kafr el-Sheikh,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/nissan/qashqai/6265467,2012.0,13.45883704259595,14.0,11428.57142857143,brand Nissan model Qashqai name Nissan Qashqai 2012 location Kafr el-Sheikh color Red transmission Manual
Audi A6 2015,1850000.0,Black,100000.0,Audi,A6,6 October,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/audi/a6/6265496,2015.0,14.430696737594902,11.0,9090.90909090909,brand Audi model A6 name Audi A6 2015 location 6 October color Black transmission Manual
Chery Arrizo 5 2021,700000.0,Silver,50000.0,Chery,Arrizo 5,El Qanater El Khayreya,2024-02-11,Automatic,No,No,No,https://eg.hatla2ee.com/en/car/chery/Arrizo-5/6265197,2021.0,13.45883704259595,5.0,10000.0,brand Chery model Arrizo 5 name Chery Arrizo 5 2021 location El Qanater El Khayreya color Silver transmission Automatic
Hyundai Elantra MD 2012,560000.0,White,77000.0,Hyundai,Elantra MD,Cairo,2024-02-11,Automatic,Yes,No,Yes,https://eg.hatla2ee.com/en/car/hyundai/Elantra-MD/6265235,2012.0,13.235693848424024,14.0,5500.0,brand Hyundai model Elantra MD name Hyundai Elantra MD 2012 location Cairo color White transmission Automatic
BMW X5 2010,1500000.0,Gray,190000.0,BMW,X5,Pyramids Gardens,2024-02-11,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/bmw/x5/6265203,2010.0,14.220976332738882,16.0,11875.0,brand BMW model X5 name BMW X5 2010 location Pyramids Gardens color Gray transmission Automatic
Renault Laguna 2016,430000.0,Red,150000.0,Renault,Laguna,Tagamo3 - New Cairo,2024-02-11,Manual,No,No,No,https://eg.hatla2ee.com/en/car/renault/laguna/6265239,2016.0,12.971542813248437,10.0,15000.0,brand Renault model Laguna name Renault Laguna 2016 location Tagamo3 - New Cairo color Red transmission Manual
Speranza Tiggo 2010,375000.0,Black,181000.0,Speranza,Tiggo,6 October,2024-02-10,Manual,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/speranza/tiggo/6265151,2010.0,12.834683971615659,16.0,11312.5,brand Speranza model Tiggo name Speranza Tiggo 2010 location 6 October color Black transmission Manual
Renault Megane 2023,1850000.0,Dark blue,14800.0,Renault,Megane,Tanta,2024-02-10,Automatic,Yes,Yes,Yes,https://eg.hatla2ee.com/en/car/renault/megane/6265103,2023.0,14.430696737594902,3.0,4933.333333333333,brand Renault model Megane name Renault Megane 2023 location Tanta color Dark blue transmission Automatic
Chevrolet Lanos 2016,430000.0,Dark blue,64000.0,Chevrolet,Lanos,Alexandria,2024-02-10,Manual,Yes,No,No,https://eg.hatla2ee.com/en/car/chevrolet/lanos2/6265124,2016.0,12.971542813248437,10.0,6400.0,brand Chevrolet model Lanos name Chevrolet Lanos 2016 location Alexandria color Dark blue transmission Manual
